#numMotions
8
#motionIndex
0 0
#motionName
rest rest
#numFrames
799 799
#minListSize
138
#i j distance theta x0 z0
432 59 300.896 3.73334 -1.10447 1.17452
207 336 301.136 3.57582 -1.31124 0.856211
445 412 301.191 3.71765 -1.11665 1.17158
431 413 301.222 3.71254 -1.12181 1.16028
1165 140 301.416 3.24794 -1.54234 0.00881869
207 347 301.435 3.5655 -1.31996 0.838695
1165 132 301.456 3.24565 -1.54215 0.00379006
207 131 301.467 3.51969 -1.3593 0.738362
431 597 301.553 3.70967 -1.11853 1.15268
431 593 301.556 3.71045 -1.11757 1.15405
444 589 301.96 3.71766 -1.11007 1.16861
444 593 301.964 3.71708 -1.11082 1.16755
444 597 301.989 3.71636 -1.11173 1.16631
1164 112 302.417 3.22587 -1.54261 -0.0380691
431 527 302.541 3.71548 -1.11095 1.1654
431 533 302.64 3.71666 -1.1095 1.16725
431 554 302.684 3.7179 -1.10831 1.16856
431 551 302.728 3.71824 -1.10789 1.16927
431 542 302.787 3.71773 -1.10834 1.16877
444 525 302.856 3.72268 -1.1036 1.17987
444 522 302.858 3.72158 -1.10487 1.17808
444 533 303.008 3.72418 -1.10173 1.18222
444 555 303.054 3.72388 -1.10216 1.18086
1165 221 303.061 3.26008 -1.54205 0.0383247
1165 224 303.061 3.26151 -1.5417 0.0413678
1165 230 303.078 3.26556 -1.54072 0.049957
1165 218 303.081 3.25915 -1.54228 0.0363022
444 542 303.189 3.7246 -1.10123 1.18265
1165 186 304.055 3.25319 -1.54329 0.0223935
208 798 305.344 3.49408 -1.37528 0.693581
1166 627 306.111 3.14954 -1.54269 -0.170196
1166 631 306.121 3.14896 -1.54284 -0.171387
207 214 306.234 3.53081 -1.35244 0.765138
1166 617 306.355 3.15123 -1.54235 -0.166686
1166 544 306.585 3.16296 -1.54158 -0.140243
1166 552 306.623 3.16276 -1.54147 -0.140969
1166 560 306.709 3.1617 -1.54141 -0.14356
1166 564 306.722 3.16068 -1.5414 -0.14589
1166 598 306.763 3.15272 -1.54173 -0.163563
1166 570 306.77 3.15931 -1.54141 -0.149103
1166 576 306.803 3.15781 -1.5414 -0.152525
1166 581 306.823 3.15652 -1.54141 -0.155372
1166 588 306.857 3.15453 -1.54153 -0.159655
1166 710 309.36 3.16203 -1.54893 -0.145371
1166 716 309.415 3.16341 -1.54918 -0.142841
1166 680 309.426 3.15528 -1.54675 -0.158449
1166 702 309.495 3.16055 -1.54838 -0.148142
1166 696 309.497 3.15973 -1.54791 -0.149686
1166 699 309.497 3.16003 -1.54813 -0.149133
1166 687 309.635 3.15772 -1.54724 -0.153588
432 326 309.871 3.8053 -1.01639 1.30974
1125 323 309.896 3.40287 -1.47658 0.376673
432 798 310.786 3.70745 -1.13241 1.13953
435 347 310.82 3.78964 -1.03518 1.28758
444 798 311.004 3.71399 -1.12588 1.15303
1166 747 311.028 3.17407 -1.54991 -0.123908
1166 778 312.647 3.17927 -1.54928 -0.119955
1124 48 315.862 3.32171 -1.50569 0.203194
430 742 316.874 3.70244 -1.13393 1.14231
1124 111 320.172 3.34899 -1.5013 0.260594
1124 107 320.23 3.34614 -1.50195 0.254674
1124 97 320.479 3.33974 -1.50332 0.241324
1124 93 320.517 3.3372 -1.50392 0.23598
1124 140 320.77 3.36192 -1.49846 0.288248
1124 125 320.824 3.35806 -1.49904 0.279631
1124 128 320.863 3.35949 -1.49867 0.282722
1124 149 320.973 3.36379 -1.49819 0.292509
1124 252 322.397 3.3868 -1.48717 0.344806
1124 247 322.399 3.38433 -1.48879 0.339657
1124 199 323.832 3.36465 -1.49872 0.297763
1122 617 326.901 3.29549 -1.50864 0.180715
1122 625 326.952 3.29408 -1.50934 0.177875
1122 621 326.955 3.29474 -1.50901 0.179213
1122 631 327.002 3.29297 -1.50986 0.175649
1122 537 327.673 3.30683 -1.50428 0.206248
1122 534 327.692 3.30561 -1.50465 0.20394
1122 528 327.756 3.30346 -1.50547 0.199743
1122 543 327.899 3.30831 -1.50378 0.208996
1123 681 329.423 3.28069 -1.51787 0.148157
1122 570 329.487 3.30438 -1.50496 0.199604
1123 725 329.717 3.28691 -1.51915 0.159768
1123 705 330.135 3.28318 -1.51899 0.153007
1123 798 335.451 3.29459 -1.5166 0.1619
1121 433 335.779 3.32816 -1.50327 0.251791
1123 784 336 3.30041 -1.51636 0.176692
1122 414 336.957 3.31441 -1.50965 0.218356
674 413 360.532 4.14414 -0.434927 1.75078
2051 350 361.286 3.31494 -1.54923 0.160373
2051 353 361.31 3.30946 -1.55106 0.149783
2052 365 361.793 3.30104 -1.55258 0.137055
2052 379 362.624 3.26029 -1.56212 0.0560709
674 587 362.888 4.14942 -0.421232 1.75162
2051 303 363.144 3.32091 -1.54454 0.166885
674 517 363.178 4.14942 -0.419278 1.75398
673 508 363.34 4.14561 -0.42545 1.74958
2051 320 363.643 3.32501 -1.54371 0.176712
647 418 364.294 4.17382 -0.380614 1.77141
647 414 364.31 4.17611 -0.377113 1.77369
647 424 364.409 4.17097 -0.38483 1.7686
673 541 364.432 4.15541 -0.408775 1.75892
2053 564 365.557 3.19718 -1.56014 -0.0649328
2053 570 365.576 3.19623 -1.56025 -0.0672889
2053 576 365.578 3.19499 -1.56035 -0.0701937
2053 581 365.595 3.19374 -1.56047 -0.0729575
2053 554 365.612 3.19745 -1.56012 -0.063698
2053 588 365.722 3.192 -1.56073 -0.0767522
2053 544 365.731 3.19676 -1.56027 -0.064678
2053 627 365.951 3.19499 -1.56199 -0.0712814
2053 631 366.011 3.19559 -1.56214 -0.0701234
2053 603 366.072 3.19166 -1.56117 -0.0777912
2053 611 366.084 3.19302 -1.56139 -0.0751143
2053 617 366.088 3.19383 -1.56163 -0.0735009
2053 621 366.097 3.19424 -1.56178 -0.0727253
2053 608 366.098 3.19238 -1.5613 -0.0763764
647 593 366.201 4.17298 -0.377928 1.76506
648 520 366.432 4.17164 -0.378058 1.76598
648 513 366.545 4.1684 -0.383624 1.76289
648 500 366.982 4.16513 -0.389185 1.76027
648 541 367.456 4.17765 -0.367706 1.77161
648 555 367.502 4.17731 -0.368709 1.77079
648 551 367.537 4.17797 -0.367445 1.77161
2053 502 369.454 3.1873 -1.56259 -0.0826724
673 39 369.867 4.17847 -0.391017 1.76958
2053 495 370.061 3.18736 -1.56301 -0.0822319
2051 54 370.753 3.24862 -1.56 0.00782015
2053 680 370.917 3.21307 -1.56464 -0.0346966
2053 710 371.207 3.22976 -1.56501 -0.00162265
2053 702 371.293 3.22586 -1.56492 -0.00927989
649 39 373.348 4.18911 -0.369582 1.76981
672 78 373.663 4.16141 -0.418874 1.75265
674 798 375.047 4.15192 -0.432027 1.75107
2052 217 375.225 3.31589 -1.55158 0.155048
2052 221 375.245 3.31682 -1.55121 0.157104
2052 224 375.256 3.31819 -1.55071 0.160008
2051 232 375.289 3.30423 -1.55598 0.129631
650 59 375.335 4.18664 -0.373395 1.76841
2053 779 375.354 3.2539 -1.56259 0.0372999
2053 453 375.412 3.19018 -1.56633 -0.0763903
2051 144 375.438 3.28658 -1.55951 0.0886326
2051 140 375.439 3.28591 -1.55944 0.0870461
2051 132 375.489 3.28353 -1.55946 0.081848
2051 149 375.527 3.28661 -1.55975 0.0889797
2051 154 375.612 3.28652 -1.55997 0.089157
2053 447 375.872 3.18486 -1.56692 -0.0877345
651 78 376.437 4.17194 -0.398465 1.75422
2051 104 378.097 3.26494 -1.56102 0.0427602
672 164 379.301 4.17181 -0.400552 1.77169
648 798 379.509 4.17054 -0.396999 1.75959
648 793 379.611 4.1669 -0.402599 1.75662
651 155 382.326 4.18465 -0.376229 1.77496
651 163 382.451 4.18243 -0.379802 1.7731
648 747 385.795 4.16132 -0.404651 1.75759
672 329 386.282 4.24847 -0.255806 1.85256
650 326 388.823 4.26334 -0.226604 1.85581
945 418 413.572 4.21379 -0.30831 1.80877
945 508 418.188 4.20932 -0.309799 1.80148
945 513 418.22 4.21253 -0.304232 1.80437
945 504 418.248 4.20651 -0.314629 1.79889
945 587 419.592 4.21925 -0.294719 1.80864
945 550 421.128 4.22214 -0.287562 1.81243
946 798 435.547 4.22627 -0.298309 1.81514
946 39 435.904 4.25581 -0.250963 1.83416
1950 521 436.581 4.14627 -0.503384 1.75005
1950 430 436.654 4.14174 -0.516155 1.7488
1950 598 438.489 4.15552 -0.490559 1.75827
1950 608 438.533 4.15639 -0.489369 1.75943
1950 480 442.225 4.13428 -0.523471 1.73943
1950 475 442.401 4.13467 -0.52297 1.74026
946 78 442.851 4.22982 -0.295707 1.81133
946 87 442.873 4.22555 -0.303205 1.80782
946 82 442.903 4.22685 -0.300901 1.80867
946 131 445.44 4.23771 -0.281207 1.82418
945 164 446.292 4.23341 -0.287393 1.82061
1953 39 448.982 4.14876 -0.539531 1.73345
1951 798 453.701 4.16189 -0.501004 1.76099
946 329 454.529 4.31086 -0.137135 1.89484
1953 97 460.128 4.15741 -0.525008 1.74746
1953 88 460.221 4.15344 -0.53171 1.74214
1953 105 460.392 4.16258 -0.51641 1.75398
1954 315 463.183 4.21896 -0.414503 1.81806
1953 137 464.171 4.17291 -0.498711 1.76847
1953 180 465.614 4.16936 -0.503495 1.76773
1953 228 465.657 4.1914 -0.463538 1.79311
1953 225 465.664 4.18896 -0.467987 1.79047
1953 168 465.877 4.16979 -0.503336 1.76731
1954 238 465.964 4.16638 -0.511676 1.76459
1953 199 466.08 4.17443 -0.49399 1.77415
1953 213 466.571 4.18186 -0.480723 1.78275
1953 207 466.699 4.17891 -0.485949 1.77939
1954 269 469.089 4.19015 -0.467464 1.78891
890 424 473.552 4.28829 -0.179587 1.85049
890 499 481.592 4.27819 -0.192268 1.83878
890 490 481.774 4.27559 -0.19683 1.83714
890 479 481.788 4.2717 -0.203776 1.83448
889 588 483.248 4.27647 -0.199603 1.83582
889 581 483.304 4.27852 -0.195573 1.83763
889 570 483.665 4.27977 -0.19268 1.83898
889 554 483.726 4.27921 -0.192627 1.83897
889 551 483.747 4.27899 -0.192893 1.83885
889 545 483.812 4.27887 -0.192952 1.83892
889 564 483.843 4.27968 -0.192405 1.83907
889 788 506.562 4.28873 -0.191455 1.8474
889 39 508.871 4.26935 -0.231879 1.81812
888 59 509.524 4.25718 -0.2547 1.80962
889 747 511.133 4.27755 -0.204211 1.84256
889 163 514.537 4.25067 -0.262565 1.81035
889 215 520.878 4.27253 -0.221188 1.83332
1815 553 557.623 3.33523 -1.53817 0.276457
1815 545 557.724 3.33591 -1.53798 0.278137
1815 570 557.862 3.33203 -1.53942 0.26898
1815 538 558.037 3.33629 -1.53795 0.279136
1816 397 560.443 3.35301 -1.53721 0.315408
1813 312 571.636 3.40507 -1.51853 0.394143
1814 51 571.728 3.35119 -1.53894 0.27805
1814 746 573.072 3.37172 -1.53679 0.338564
1815 755 573.219 3.38913 -1.52733 0.377278
1815 775 573.931 3.37616 -1.5331 0.347403
1814 135 580.998 3.38833 -1.53013 0.356383
1814 139 581.094 3.39001 -1.52967 0.359936
1814 153 581.489 3.39137 -1.52967 0.36356
1814 104 582.767 3.3681 -1.53624 0.314267
1814 217 583.782 3.40292 -1.52504 0.390462
1814 224 583.806 3.40512 -1.52379 0.395149
1813 233 583.938 3.39993 -1.52798 0.379867
2211 638 865.136 3.96838 -0.844976 1.3674
2211 643 865.256 3.97074 -0.841802 1.37093
2211 631 865.264 3.96526 -0.849113 1.36277
2211 627 865.285 3.96351 -0.851456 1.36022
2211 421 865.316 3.92655 -0.906892 1.31129
2211 617 865.488 3.95961 -0.856617 1.35452
2211 621 865.502 3.96112 -0.854629 1.35674
2211 612 865.548 3.95769 -0.859149 1.35167
2211 598 865.807 3.95279 -0.865657 1.3445
2211 527 865.837 3.94149 -0.879218 1.33073
2211 537 866.118 3.94583 -0.873007 1.33657
2211 544 866.379 3.94787 -0.870206 1.33924
2211 582 866.591 3.95025 -0.868501 1.34098
2211 552 866.972 3.94934 -0.868292 1.34103
2211 570 867.185 3.94972 -0.868642 1.3407
2211 560 867.218 3.94982 -0.867926 1.34135
2211 502 868.545 3.92816 -0.89835 1.31287
2211 680 869.164 3.99295 -0.811367 1.40396
2211 711 869.55 4.01706 -0.777332 1.43766
2211 705 869.667 4.0119 -0.784727 1.43063
2211 696 869.821 4.00525 -0.794025 1.42131
2211 484 870.95 3.92362 -0.904871 1.30764
2211 475 871.409 3.92224 -0.907103 1.30625
2211 465 871.508 3.91993 -0.910995 1.30355
2211 783 880.208 4.04612 -0.741055 1.46894
2211 798 880.524 4.04742 -0.740542 1.46729
2211 43 884.742 4.122 -0.62583 1.54924
2211 308 891.302 4.19238 -0.496617 1.63839
2211 303 891.315 4.19306 -0.495696 1.63886
2211 225 893.338 4.16292 -0.554824 1.60883
2211 221 893.389 4.16129 -0.557864 1.60697
2211 144 894.059 4.16017 -0.562868 1.6016
2211 140 894.059 4.15989 -0.563372 1.60097
2211 149 894.219 4.16004 -0.563018 1.60182
2211 255 896.78 4.18184 -0.519559 1.62911
2211 264 897.237 4.18767 -0.508436 1.63484
1691 645 933.769 4.37881 -0.0557435 1.8597
1691 640 933.918 4.3761 -0.0607125 1.85742
1691 426 934.651 4.33523 -0.137444 1.83127
1691 617 935.079 4.36862 -0.0740686 1.85105
1691 526 935.457 4.3508 -0.103741 1.83848
1691 522 935.53 4.34728 -0.110302 1.83596
1691 598 935.786 4.36363 -0.0829523 1.84681
1691 680 937.519 4.39685 -0.0225187 1.87498
1691 719 937.952 4.42568 0.0305838 1.89574
1691 705 938.401 4.41425 0.0095092 1.88803
1691 471 942.846 4.32767 -0.146286 1.82433
1691 798 944.889 4.44893 0.0629192 1.90396
1692 39 948.416 4.51058 0.170868 1.9296
1693 306 962.874 4.58714 0.331936 1.96612
1693 292 963.151 4.5816 0.32017 1.96451
1692 225 963.161 4.55528 0.266806 1.95935
1692 97 963.217 4.53188 0.214025 1.94324
1692 221 963.258 4.55263 0.261293 1.95841
1692 105 963.362 4.53629 0.222957 1.94585
1692 111 963.624 4.54009 0.230669 1.94806
1692 213 963.952 4.54983 0.255387 1.95737
1692 140 964.265 4.54717 0.245915 1.95333
1692 120 964.343 4.54461 0.239932 1.95074
1692 149 964.604 4.54704 0.246032 1.95387
1692 202 964.78 4.54615 0.247515 1.9557
1692 183 965.416 4.54186 0.237789 1.95354
1692 168 965.533 4.54182 0.236688 1.95279
0 645 1140.67 4.02207 -0.765563 1.4288
0 638 1140.7 4.01834 -0.770881 1.4235
0 627 1141.23 4.01314 -0.778188 1.41623
0 617 1141.8 4.00899 -0.784002 1.41045
0 598 1142.61 4.00172 -0.794193 1.40028
0 527 1143.06 3.98956 -0.809672 1.38601
0 420 1143.07 3.97223 -0.841789 1.36452
0 537 1143.51 3.99443 -0.802401 1.39228
0 582 1143.64 3.99892 -0.797593 1.39655
0 544 1143.73 3.99681 -0.798979 1.39526
0 711 1143.91 4.06946 -0.695996 1.49335
0 715 1143.96 4.07292 -0.690788 1.49768
0 552 1144.44 3.99847 -0.796707 1.3972
0 680 1144.48 4.04472 -0.732699 1.46068
0 561 1144.58 3.99886 -0.796508 1.39734
0 502 1145.89 3.97632 -0.829505 1.36922
0 484 1148.71 3.97275 -0.834875 1.36566
0 475 1149.39 3.9713 -0.837275 1.36428
0 467 1149.75 3.96915 -0.840894 1.36189
0 781 1156.16 4.10042 -0.654798 1.52538
0 798 1156.18 4.10154 -0.654952 1.5231
0 790 1156.48 4.09983 -0.656931 1.52278
0 43 1158.11 4.18984 -0.512928 1.61351
0 303 1164.46 4.26605 -0.36793 1.69886
0 293 1164.67 4.26687 -0.367077 1.6996
0 296 1164.69 4.26661 -0.367312 1.69931
0 330 1166.73 4.26818 -0.362367 1.70341
0 221 1167.39 4.23329 -0.433956 1.67063
0 224 1167.42 4.23449 -0.431649 1.67182
0 140 1167.64 4.23401 -0.436214 1.66713
0 144 1167.67 4.23433 -0.43558 1.66777
1549 544 1167.88 3.32072 -1.55207 0.195375
0 149 1167.89 4.2343 -0.43555 1.66809
1549 538 1168.08 3.32011 -1.55233 0.194363
1549 552 1168.23 3.32126 -1.55184 0.196115
1549 637 1168.28 3.33348 -1.55065 0.217716
1549 627 1168.3 3.32929 -1.55146 0.209441
1549 631 1168.32 3.33103 -1.55109 0.212856
1549 560 1168.45 3.3215 -1.55181 0.19611
1549 590 1168.47 3.3155 -1.55421 0.182469
1550 581 1168.48 3.33196 -1.54634 0.219275
1550 576 1168.48 3.33339 -1.54579 0.222359
1550 570 1168.54 3.33479 -1.54523 0.225525
1549 617 1168.54 3.32506 -1.55234 0.201145
1549 597 1168.54 3.31623 -1.55422 0.183758
1549 621 1168.55 3.3267 -1.55202 0.204359
1549 612 1168.6 3.32287 -1.55277 0.196805
1549 608 1168.69 3.32067 -1.55327 0.192447
1549 528 1168.77 3.31833 -1.55315 0.191077
1550 399 1169.99 3.34155 -1.55067 0.237821
0 265 1170.27 4.26396 -0.374936 1.69879
0 255 1170.29 4.25744 -0.387809 1.69335
1550 502 1173.04 3.32659 -1.54945 0.212061
1549 680 1173.96 3.36439 -1.54295 0.279547
1549 710 1174.18 3.386 -1.53625 0.32194
1550 451 1180.08 3.30597 -1.55938 0.172087
1547 303 1180.65 3.48506 -1.48475 0.498394
1547 306 1180.71 3.48363 -1.48559 0.495851
1547 330 1182.14 3.49877 -1.47674 0.527498
1495 303 1182.28 3.16413 -1.59301 -0.239412
1495 330 1184.02 3.18588 -1.59445 -0.193187
1547 46 1184.45 3.41291 -1.52579 0.343781
1547 50 1184.53 3.41637 -1.52426 0.350724
1497 638 1190.07 2.96652 -1.55243 -0.624427
1496 643 1190.16 2.9664 -1.55263 -0.625423
1497 631 1190.28 2.96417 -1.55108 -0.628894
1497 627 1190.32 2.96312 -1.55049 -0.630876
1497 617 1190.64 2.96062 -1.54907 -0.635555
1497 621 1190.65 2.96172 -1.54968 -0.633502
1497 544 1190.74 2.96017 -1.54839 -0.633252
1497 538 1190.84 2.95859 -1.54787 -0.636186
1496 659 1191.23 2.97586 -1.55759 -0.607036
1497 552 1191.34 2.9616 -1.54881 -0.63075
1497 598 1191.39 2.95487 -1.54598 -0.64651
1497 528 1191.65 2.9545 -1.5465 -0.644074
1496 719 1191.72 3.01914 -1.57658 -0.522887
1497 581 1192.11 2.95588 -1.5461 -0.64383
1497 576 1192.19 2.95704 -1.5466 -0.641308
1497 570 1192.23 2.95866 -1.54734 -0.63772
1496 669 1192.43 2.98422 -1.5616 -0.590625
1496 681 1193.01 2.99419 -1.56625 -0.571049
1496 47 1193.83 3.08271 -1.5815 -0.416735
1547 232 1193.88 3.47381 -1.49898 0.473924
1547 226 1193.94 3.46962 -1.5018 0.46546
1547 221 1194 3.46745 -1.50332 0.461006
1547 144 1194.68 3.46438 -1.50483 0.449916
1547 140 1194.69 3.46376 -1.50501 0.448451
1547 149 1194.89 3.46443 -1.50499 0.45034
1495 237 1198.07 3.15651 -1.59874 -0.259375
1496 140 1201.86 3.14558 -1.59673 -0.287006
1496 149 1202.3 3.1474 -1.59737 -0.282903
1497 452 1204.6 2.94813 -1.54921 -0.65686
1497 456 1204.65 2.95088 -1.5502 -0.651139
1497 446 1204.68 2.94092 -1.5462 -0.671712
1496 798 1204.96 3.0203 -1.57292 -0.533379
1496 97 1207.72 3.1168 -1.59059 -0.347055
1345 424 1526.14 -1.55593 0.718949 1.91824
1345 593 1537.29 -1.5131 0.804437 1.911
1345 597 1537.31 -1.51154 0.807446 1.91105
1345 608 1537.54 -1.50719 0.816007 1.91111
1345 611 1537.59 -1.50576 0.818865 1.91113
1345 517 1537.68 -1.54374 0.746454 1.91248
1345 522 1537.7 -1.53801 0.757823 1.91216
1345 525 1537.76 -1.53471 0.764409 1.91198
1345 627 1537.77 -1.49785 0.83455 1.9112
1345 631 1537.83 -1.49551 0.839185 1.91117
1345 621 1537.86 -1.50125 0.827826 1.91124
1345 635 1537.87 -1.49325 0.843675 1.91118
1345 502 1538.54 -1.5596 0.71518 1.9131
1345 537 1539.17 -1.52561 0.78242 1.91132
1345 544 1539.76 -1.52257 0.788286 1.91108
1345 552 1540.38 -1.52115 0.790802 1.91093
1345 479 1540.41 4.71009 0.689108 1.91399
1346 702 1545.85 -1.44796 0.933705 1.91069
1346 709 1545.97 -1.44054 0.948411 1.90975
1345 798 1549.81 -1.39947 1.01721 1.8992
1346 39 1560.79 -1.29056 1.22065 1.85492
1346 221 1576.3 -1.26585 1.28071 1.84804
1346 140 1576.33 -1.27042 1.26641 1.84993
1346 149 1576.58 -1.27208 1.26381 1.85116
1346 154 1576.84 -1.27338 1.26168 1.85197
1346 121 1577.19 -1.27232 1.26127 1.85003
1346 163 1577.28 -1.27861 1.25211 1.85489
1346 111 1577.36 -1.27639 1.25257 1.85151
1346 202 1577.36 -1.27499 1.26204 1.85317
1346 107 1577.46 -1.27795 1.24921 1.85203
1346 174 1578.27 -1.28204 1.24629 1.85688
1346 292 1581.36 -1.18967 1.42907 1.79412
1346 303 1581.37 -1.18698 1.43459 1.79178
#motionIndex
6 1
#motionName
swordplay walk
#numFrames
2251 343
#minListSize
87
#i j distance theta x0 z0
1177 329 443.034 -1.39543 1.80467 -1.0183
1174 64 446.101 -1.34031 -0.933383 -0.396244
2068 326 469.261 -0.85368 1.14125 -1.52493
1176 197 470.212 -1.37465 0.417148 -0.713441
1170 113 485.283 4.57439 -0.274883 -0.803934
461 54 498.861 -0.426837 -0.517611 1.15509
685 52 504.142 -0.0532127 0.022536 1.4741
219 58 506.046 -0.832869 -0.866144 0.542014
949 53 506.28 0.0128051 0.125116 1.48735
2062 62 507.17 -0.912202 -0.937298 0.243105
1119 114 507.498 4.3466 -0.0663582 -0.87921
2065 194 509.562 -0.870473 0.119786 -0.567439
1118 62 509.574 -1.49256 -0.864554 -0.535352
1171 250 523.022 4.65664 1.11127 -0.687743
1945 49 528.266 -0.207408 -0.23152 1.3792
1116 249 531.131 4.37565 1.26552 -0.408144
1109 325 534.617 -1.2044 1.62745 -1.14387
417 53 547.121 -0.495279 -0.589247 1.07582
633 50 548.62 0.0454839 0.173192 1.52829
1112 193 553.882 -1.34724 0.406134 -0.612955
2052 111 557.799 4.68566 -0.385584 -0.71963
225 324 558.527 -0.842084 1.16607 -1.37129
955 320 559.485 -0.0498559 0.118979 -1.33815
468 321 560.339 -0.457889 0.636995 -1.41061
692 320 565.224 -0.150559 0.253615 -1.37618
952 187 571.346 -0.0918755 0.10956 0.0572319
223 192 574.795 -0.891867 0.177577 -0.405479
465 188 575.6 -0.487863 0.068775 -0.125176
690 187 579.697 -0.178459 0.102183 0.0223975
404 321 579.751 -0.461124 0.640371 -1.42767
1940 315 582.286 -0.0693495 0.123967 -1.29257
620 319 586.545 0.0864475 -0.0634338 -1.26362
1943 182 587.925 -0.212054 0.0680607 0.0480533
216 115 592.61 4.63681 -0.221871 -0.559457
2056 249 594.07 -1.43084 0.966575 -0.791327
407 187 609.876 -0.493 0.0644611 -0.132091
624 185 612.185 0.0212828 0.115089 0.126642
172 56 620.224 -0.873536 -0.918241 0.509196
454 117 632.212 -1.40566 -0.262176 -0.3033
420 115 632.511 -1.48983 -0.242789 -0.378541
1968 117 637.617 4.45982 -0.11571 -0.707289
2003 335 639.502 4.10738 2.03503 0.174504
218 250 641.773 4.68872 1.16642 -0.51372
176 112 645.865 4.44111 -0.128504 -0.692586
158 323 660.25 -0.764097 1.01366 -1.39202
1967 251 663.679 4.49865 1.2473 -0.406701
416 248 669.918 -1.47869 1.14104 -0.525708
949 123 670.876 -0.734599 -0.20126 0.227865
2211 323 671.743 -0.324079 0.392424 -1.62654
1688 316 678.643 -0.0115067 0.040157 -1.37996
1775 342 678.88 4.23194 2.1431 -0.0192376
1820 40 679.37 0.0809997 -0.0266944 1.54494
457 252 679.865 -1.32086 1.0744 -0.606579
685 124 684.142 -0.786461 -0.20996 0.191193
872 317 686.584 0.335684 -0.417558 -1.0032
162 190 692.742 -0.821918 0.10188 -0.347762
171 245 695.47 4.43055 1.22327 -0.333759
950 256 696.524 -0.716138 0.700179 -0.83218
635 120 708.935 -0.830942 -0.233453 0.155871
1784 88 711.617 4.1156 -0.14 -1.23944
876 183 716.517 0.46383 0.16275 0.394135
688 258 717.587 -0.746226 0.731551 -0.830734
1778 214 732.246 4.14177 0.944528 -0.54117
1688 182 738.073 -0.0496205 0.0789245 0.0327273
632 252 738.772 -0.849134 0.790614 -0.803208
2211 190 741.991 -0.315878 -0.00557081 -0.255315
1815 175 742.168 -0.100721 -0.16248 0.0372935
1813 309 757.28 -0.303102 0.203508 -1.48141
1808 292 764.575 -0.097153 -0.0907065 -1.25187
888 116 804.668 4.70318 -0.0831817 -0.528302
1686 50 815.029 0.0651481 0.174783 1.44432
2211 60 820.013 -0.331109 -0.435854 0.998576
885 249 827.611 4.55703 1.38971 -0.441082
0 324 874.892 -0.343567 0.426562 -1.65121
1560 311 943.106 -0.0926267 -0.0526703 -1.42254
1495 337 953.741 4.38802 2.10511 -0.345027
0 192 956.038 -0.351367 0.00900814 -0.307336
1560 176 1009.43 0.065479 -0.110382 0.114238
1495 207 1032.85 4.36798 0.784998 -0.718797
0 62 1047.25 -0.362769 -0.46013 0.936171
1496 79 1081.07 4.34007 -0.440901 -1.17582
1559 39 1126.76 0.159644 0.108718 1.54275
1348 322 1178.77 0.559603 -0.55864 -0.942934
1393 313 1244.7 0.383314 -0.383959 -1.04213
1347 189 1262.19 0.469876 0.22126 0.183877
